vwnd,lon,lat
1.9061356,-120.5208,38.8577
0.0067214966,-120.1582,38.90858
1.6590652,-119.795,38.9581
2.367073,-120.223,39.19109
2.2157059,-119.8581,39.24089
1.4285965,-120.2885,39.4738
2.2147293,-119.9218,39.5239
4.1915684,-120.4549,38.57567
1.8009434,-120.094,38.62627
4.574381,-120.5208,38.8577
1.8009434,-120.1582,38.90858
4.2491856,-119.795,38.9581
3.107584,-120.223,39.19109
5.3927402,-119.8581,39.24089
2.4786777,-120.2885,39.4738
5.3927402,-119.9218,39.5239
10.789394,-120.4549,38.57567
1.7054095,-120.094,38.62627
13.45541,-120.5208,38.8577
1.704433,-120.1582,38.90858
7.251308,-119.795,38.9581
4.978847,-120.223,39.19109
8.215176,-119.8581,39.24089
3.378261,-120.2885,39.4738
8.216152,-119.9218,39.5239
10.243341,-120.4549,38.57567
2.501154,-120.094,38.62627
11.626154,-120.5208,38.8577
2.501154,-120.1582,38.90858
5.9669743,-119.795,38.9581
3.8810368,-120.223,39.19109
6.8908024,-119.8581,39.24089
2.1613102,-120.2885,39.4738
6.893732,-119.9218,39.5239
9.639627,-120.4549,38.57567
4.564432,-120.094,38.62627
10.784159,-120.5208,38.8577
4.5663853,-120.1582,38.90858
8.916971,-119.795,38.9581
9.043924,-120.223,39.19109
11.440409,-119.8581,39.24089
5.1415806,-120.2885,39.4738
11.4452915,-119.9218,39.5239
3.4827194,-120.4549,38.57567
1.3264694,-120.094,38.62627
4.407524,-120.5208,38.8577
1.3284225,-120.1582,38.90858
3.3391647,-119.795,38.9581
1.492485,-120.223,39.19109
2.7063522,-119.8581,39.24089
-0.67157745,-120.2885,39.4738
2.7122116,-119.9218,39.5239
0.6453247,-120.4549,38.57567
-0.07635498,-120.094,38.62627
1.352356,-120.5208,38.8577
-0.074401855,-120.1582,38.90858
-1.5587769,-119.795,38.9581
-2.1798706,-120.223,39.19109
-2.3292847,-119.8581,39.24089
-2.3136597,-120.2885,39.4738
-2.3244019,-119.9218,39.5239
0.071100235,-120.4549,38.57567
1.1843815,-120.094,38.62627
0.16289711,-120.5208,38.8577
1.185358,-120.1582,38.90858
0.18340492,-119.795,38.9581
0.39531898,-120.223,39.19109
0.031061172,-119.8581,39.24089
0.39824867,-120.2885,39.4738
0.03008461,-119.9218,39.5239
3.2075233,-120.4549,38.57567
1.9799843,-120.094,38.62627
3.7993202,-120.5208,38.8577
1.9809608,-120.1582,38.90858
