albedo,lon,lat
39.1125,-120.094,38.62627
10.0,-120.5208,38.8577
39.737503,-120.1582,38.90858
47.3875,-119.795,38.9581
10.1875,-120.223,39.19109
41.7625,-119.8581,39.24089
15.275001,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.312504,-120.094,38.62627
10.0,-120.5208,38.8577
40.525,-120.1582,38.90858
47.9375,-119.795,38.9581
10.3,-120.223,39.19109
43.199997,-119.8581,39.24089
15.5,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.524998,-120.094,38.62627
10.0,-120.5208,38.8577
41.2,-120.1582,38.90858
48.0125,-119.795,38.9581
21.5125,-120.223,39.19109
36.000004,-119.8581,39.24089
17.8125,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
36.325,-120.094,38.62627
10.0,-120.5208,38.8577
32.725002,-120.1582,38.90858
42.75,-119.795,38.9581
14.250001,-120.223,39.19109
36.875,-119.8581,39.24089
15.150001,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
38.475002,-120.094,38.62627
10.0,-120.5208,38.8577
41.4625,-120.1582,38.90858
47.000004,-119.795,38.9581
14.650001,-120.223,39.19109
38.05,-119.8581,39.24089
20.699999,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
38.975,-120.094,38.62627
10.1875,-120.5208,38.8577
40.15,-120.1582,38.90858
47.125,-119.795,38.9581
18.475,-120.223,39.19109
42.275,-119.8581,39.24089
21.262499,-120.2885,39.4738
10.0,-119.9218,39.5239
23.2625,-120.4549,38.57567
39.175,-120.094,38.62627
10.0,-120.5208,38.8577
41.175003,-120.1582,38.90858
47.4,-119.795,38.9581
14.525001,-120.223,39.19109
41.100002,-119.8581,39.24089
15.587499,-120.2885,39.4738
12.9625,-119.9218,39.5239
11.6375,-120.4549,38.57567
39.4125,-120.094,38.62627
10.0,-120.5208,38.8577
39.9875,-120.1582,38.90858
47.612503,-119.795,38.9581
14.0375,-120.223,39.19109
41.5,-119.8581,39.24089
15.1625,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.125,-120.094,38.62627
10.0,-120.5208,38.8577
42.1375,-120.1582,38.90858
47.3125,-119.795,38.9581
28.249998,-120.223,39.19109
41.1125,-119.8581,39.24089
29.8625,-120.2885,39.4738
10.0125,-119.9218,39.5239
10.0,-120.4549,38.57567
44.9875,-120.094,38.62627
10.0,-120.5208,38.8577
43.65,-120.1582,38.90858
48.262505,-119.795,38.9581
37.325,-120.223,39.19109
41.1375,-119.8581,39.24089
40.399998,-120.2885,39.4738
10.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
45.300003,-119.8581,39.24089
41.8,-120.2885,39.4738
11.1375,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.362503,-119.795,38.9581
37.5,-120.223,39.19109
39.3125,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0375,-119.9218,39.5239
13.924999,-120.4549,38.57567
45.0,-120.094,38.62627
14.225001,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.3125,-119.795,38.9581
37.5,-120.223,39.19109
34.9625,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0125,-119.9218,39.5239
18.05,-120.4549,38.57567
45.0,-120.094,38.62627
15.4625,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.45,-119.795,38.9581
37.15,-120.223,39.19109
37.2375,-119.8581,39.24089
41.7,-120.2885,39.4738
23.587502,-119.9218,39.5239
10.0625,-120.4549,38.57567
45.0,-120.094,38.62627
12.4875,-120.5208,38.8577
21.574999,-120.1582,38.90858
46.8875,-119.795,38.9581
30.1875,-120.223,39.19109
33.0625,-119.8581,39.24089
39.4625,-120.2885,39.4738
25.0375,-119.9218,39.5239
13.1625,-120.4549,38.57567
45.0,-120.094,38.62627
15.05,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.1875,-119.795,38.9581
27.3,-120.223,39.19109
33.725002,-119.8581,39.24089
31.5125,-120.2885,39.4738
25.124998,-119.9218,39.5239
10.1875,-120.4549,38.57567
45.0,-120.094,38.62627
13.087501,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.575,-119.795,38.9581
27.112501,-120.223,39.19109
39.0625,-119.8581,39.24089
31.8625,-120.2885,39.4738
28.825,-119.9218,39.5239
13.462501,-120.4549,38.57567
45.0,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.5125,-119.795,38.9581
26.775002,-120.223,39.19109
41.175003,-119.8581,39.24089
30.55,-120.2885,39.4738
28.737501,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.5875,-119.795,38.9581
28.075,-120.223,39.19109
39.949997,-119.8581,39.24089
35.55,-120.2885,39.4738
32.850002,-119.9218,39.5239
12.937501,-120.4549,38.57567
45.0,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
33.1375,-120.223,39.19109
43.8875,-119.8581,39.24089
36.375,-120.2885,39.4738
32.475002,-119.9218,39.5239
14.175,-120.4549,38.57567
45.0,-120.094,38.62627
10.2375,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
29.85,-120.223,39.19109
37.975,-119.8581,39.24089
36.0625,-120.2885,39.4738
31.975002,-119.9218,39.5239
15.875,-120.4549,38.57567
45.0,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.5125,-119.795,38.9581
27.825,-120.223,39.19109
41.162502,-119.8581,39.24089
32.6875,-120.2885,39.4738
22.65,-119.9218,39.5239
13.8125,-120.4549,38.57567
44.925,-120.094,38.62627
14.35,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.162502,-119.795,38.9581
28.0375,-120.223,39.19109
41.525,-119.8581,39.24089
32.2125,-120.2885,39.4738
21.212502,-119.9218,39.5239
12.175,-120.4549,38.57567
44.212498,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.15,-119.795,38.9581
23.275,-120.223,39.19109
34.5375,-119.8581,39.24089
22.349998,-120.2885,39.4738
20.6375,-119.9218,39.5239
13.0375,-120.4549,38.57567
40.3375,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
46.4625,-119.795,38.9581
14.7125,-120.223,39.19109
31.8125,-119.8581,39.24089
16.837502,-120.2885,39.4738
20.3375,-119.9218,39.5239
13.1875,-120.4549,38.57567
40.399998,-120.094,38.62627
10.1875,-120.5208,38.8577
43.637505,-120.1582,38.90858
46.7,-119.795,38.9581
14.675,-120.223,39.19109
21.4,-119.8581,39.24089
16.3125,-120.2885,39.4738
20.3375,-119.9218,39.5239
10.0,-120.4549,38.57567
39.737503,-120.094,38.62627
10.1875,-120.5208,38.8577
43.687504,-120.1582,38.90858
46.6375,-119.795,38.9581
12.6875,-120.223,39.19109
29.0875,-119.8581,39.24089
14.825001,-120.2885,39.4738
22.087502,-119.9218,39.5239
10.1875,-120.4549,38.57567
41.187496,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.3125,-119.795,38.9581
14.275,-120.223,39.19109
39.262497,-119.8581,39.24089
21.637503,-120.2885,39.4738
20.3375,-119.9218,39.5239
13.775,-120.4549,38.57567
40.875,-120.094,38.62627
10.1875,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.8625,-119.795,38.9581
15.900001,-120.223,39.19109
39.625004,-119.8581,39.24089
18.2125,-120.2885,39.4738
20.95,-119.9218,39.5239
10.2125,-120.4549,38.57567
41.0375,-120.094,38.62627
10.0375,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.3375,-119.795,38.9581
14.1,-120.223,39.19109
32.625,-119.8581,39.24089
14.800001,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
42.975002,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.6875,-119.795,38.9581
25.25,-120.223,39.19109
42.149998,-119.8581,39.24089
24.587502,-120.2885,39.4738
20.037498,-119.9218,39.5239
11.9125,-120.4549,38.57567
44.9125,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.2125,-119.795,38.9581
33.1375,-120.223,39.19109
38.8875,-119.8581,39.24089
33.0,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
44.975,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.4875,-119.795,38.9581
22.875004,-120.223,39.19109
30.25,-119.8581,39.24089
20.8125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
43.2125,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
46.162502,-119.795,38.9581
13.8625,-120.223,39.19109
30.987503,-119.8581,39.24089
14.8125,-120.2885,39.4738
20.0,-119.9218,39.5239
12.2375,-120.4549,38.57567
42.137505,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.9,-119.795,38.9581
15.85,-120.223,39.19109
28.275002,-119.8581,39.24089
11.8375,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
43.125,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
47.875,-119.795,38.9581
12.5875,-120.223,39.19109
19.4125,-119.8581,39.24089
14.700001,-120.2885,39.4738
20.0,-119.9218,39.5239
13.6125,-120.4549,38.57567
42.225,-120.094,38.62627
10.1875,-120.5208,38.8577
43.625004,-120.1582,38.90858
47.8125,-119.795,38.9581
14.7,-120.223,39.19109
20.925,-119.8581,39.24089
15.6125,-120.2885,39.4738
23.112501,-119.9218,39.5239
10.1875,-120.4549,38.57567
41.1875,-120.094,38.62627
10.0,-120.5208,38.8577
43.600002,-120.1582,38.90858
47.3625,-119.795,38.9581
13.8125,-120.223,39.19109
13.837501,-119.8581,39.24089
13.6625,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
41.462505,-120.094,38.62627
10.0,-120.5208,38.8577
19.862501,-120.1582,38.90858
47.625,-119.795,38.9581
12.225,-120.223,39.19109
13.837501,-119.8581,39.24089
13.2625,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
41.8,-120.094,38.62627
10.0,-120.5208,38.8577
13.537499,-120.1582,38.90858
48.037502,-119.795,38.9581
13.3625,-120.223,39.19109
26.975002,-119.8581,39.24089
13.225,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
40.4625,-120.094,38.62627
10.0,-120.5208,38.8577
17.075,-120.1582,38.90858
46.8125,-119.795,38.9581
13.800001,-120.223,39.19109
37.787502,-119.8581,39.24089
13.737501,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
39.3,-120.094,38.62627
10.0,-120.5208,38.8577
24.0875,-120.1582,38.90858
45.7625,-119.795,38.9581
15.937499,-120.223,39.19109
15.637501,-119.8581,39.24089
12.474999,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
39.675003,-120.094,38.62627
10.0,-120.5208,38.8577
42.5375,-120.1582,38.90858
46.1875,-119.795,38.9581
11.95,-120.223,39.19109
23.575,-119.8581,39.24089
13.175,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
40.6125,-120.094,38.62627
10.0,-120.5208,38.8577
43.387505,-120.1582,38.90858
46.05,-119.795,38.9581
12.225,-120.223,39.19109
23.725,-119.8581,39.24089
14.4875,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
39.7875,-120.094,38.62627
10.0,-120.5208,38.8577
43.3125,-120.1582,38.90858
45.7,-119.795,38.9581
12.312501,-120.223,39.19109
42.6875,-119.8581,39.24089
18.3875,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
43.675003,-120.094,38.62627
10.0,-120.5208,38.8577
43.562504,-120.1582,38.90858
48.4625,-119.795,38.9581
13.837501,-120.223,39.19109
25.2375,-119.8581,39.24089
14.5375,-120.2885,39.4738
20.0125,-119.9218,39.5239
10.0,-120.4549,38.57567
42.3,-120.094,38.62627
10.0,-120.5208,38.8577
42.6375,-120.1582,38.90858
47.612503,-119.795,38.9581
18.625,-120.223,39.19109
27.8625,-119.8581,39.24089
24.362501,-120.2885,39.4738
20.0,-119.9218,39.5239
12.55,-120.4549,38.57567
42.75,-120.094,38.62627
10.0,-120.5208,38.8577
42.300003,-120.1582,38.90858
47.825,-119.795,38.9581
18.087502,-120.223,39.19109
24.275002,-119.8581,39.24089
16.2,-120.2885,39.4738
20.3375,-119.9218,39.5239
10.0,-120.4549,38.57567
40.700005,-120.094,38.62627
10.0,-120.5208,38.8577
41.324997,-120.1582,38.90858
45.962498,-119.795,38.9581
15.9125,-120.223,39.19109
19.6625,-119.8581,39.24089
22.824999,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
33.675003,-120.094,38.62627
10.0,-120.5208,38.8577
40.6,-120.1582,38.90858
40.9125,-119.795,38.9581
11.137501,-120.223,39.19109
18.375,-119.8581,39.24089
12.4375,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
37.2125,-120.094,38.62627
10.0,-120.5208,38.8577
39.8375,-120.1582,38.90858
43.237503,-119.795,38.9581
10.1625,-120.223,39.19109
16.725,-119.8581,39.24089
12.312501,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
36.7125,-120.094,38.62627
10.0,-120.5208,38.8577
39.0625,-120.1582,38.90858
42.9625,-119.795,38.9581
10.0,-120.223,39.19109
14.9,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
36.175003,-120.094,38.62627
10.0,-120.5208,38.8577
38.5,-120.1582,38.90858
42.625004,-119.795,38.9581
10.0,-120.223,39.19109
15.375001,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
35.262505,-120.094,38.62627
10.0,-120.5208,38.8577
37.275,-120.1582,38.90858
41.4375,-119.795,38.9581
10.1625,-120.223,39.19109
15.975,-119.8581,39.24089
12.287499,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
12.6625,-120.1582,38.90858
10.0,-119.795,38.9581
10.0,-120.223,39.19109
14.200001,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
12.1,-120.1582,38.90858
10.0,-119.795,38.9581
10.0,-120.223,39.19109
13.05,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
12.2125,-120.1582,38.90858
10.0,-119.795,38.9581
10.0,-120.223,39.19109
12.462501,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
32.35,-120.094,38.62627
10.0,-120.5208,38.8577
34.025,-120.1582,38.90858
38.837498,-119.795,38.9581
10.1625,-120.223,39.19109
32.300003,-119.8581,39.24089
13.6625,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
29.8375,-120.094,38.62627
10.0,-120.5208,38.8577
24.287502,-120.1582,38.90858
36.55,-119.795,38.9581
10.1625,-120.223,39.19109
10.875,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
