vwnd,lon,lat
-0.88243675,-119.795,38.9581
-1.4615383,-120.223,39.19109
-1.4507961,-119.8581,39.24089
-0.5845852,-120.2885,39.4738
-1.4527493,-119.9218,39.5239
1.1127748,-120.4549,38.57567
2.1410952,-120.094,38.62627
0.9291811,-120.5208,38.8577
2.1420717,-120.1582,38.90858
1.8383608,-119.795,38.9581
2.1039858,-120.223,39.19109
1.942853,-119.8581,39.24089
1.8246889,-120.2885,39.4738
1.942853,-119.9218,39.5239
-0.08274841,-120.4549,38.57567
1.5178375,-120.094,38.62627
-0.3776703,-120.5208,38.8577
1.5197906,-120.1582,38.90858
0.50709534,-119.795,38.9581
0.4328766,-120.223,39.19109
0.3235016,-119.8581,39.24089
0.29811096,-120.2885,39.4738
0.32252502,-119.9218,39.5239
2.146267,-120.4549,38.57567
2.8816185,-120.094,38.62627
2.3415794,-120.5208,38.8577
2.8816185,-120.1582,38.90858
3.2409935,-119.795,38.9581
3.271267,-120.223,39.19109
4.0271263,-119.8581,39.24089
2.6521263,-120.2885,39.4738
4.028103,-119.9218,39.5239
2.1809273,-120.4549,38.57567
2.7229195,-120.094,38.62627
3.503193,-120.5208,38.8577
2.7248726,-120.1582,38.90858
4.047138,-119.795,38.9581
3.0246773,-120.223,39.19109
5.159443,-119.8581,39.24089
1.0979195,-120.2885,39.4738
5.1653023,-119.9218,39.5239
0.16183662,-120.4549,38.57567
-1.0422649,-120.094,38.62627
0.13351631,-120.5208,38.8577
-1.0432415,-120.1582,38.90858
-0.13601494,-119.795,38.9581
-2.011015,-120.223,39.19109
-1.1506634,-119.8581,39.24089
-3.3274212,-120.2885,39.4738
-1.1496868,-119.9218,39.5239
-4.9779263,-120.4549,38.57567
-2.1790977,-120.094,38.62627
-5.109762,-120.5208,38.8577
-2.1790977,-120.1582,38.90858
-3.179098,-119.795,38.9581
-3.1205041,-120.223,39.19109
-3.6576135,-119.8581,39.24089
-2.044332,-120.2885,39.4738
-3.663473,-119.9218,39.5239
-4.404295,-120.4549,38.57567
-0.54491997,-120.094,38.62627
-3.999998,-120.5208,38.8577
-0.54589653,-120.1582,38.90858
-1.3710918,-119.795,38.9581
-1.5439434,-120.223,39.19109
-1.6376934,-119.8581,39.24089
-0.78027153,-120.2885,39.4738
-1.6435528,-119.9218,39.5239
-1.6306133,-120.4549,38.57567
1.7063007,-120.094,38.62627
-2.0593243,-120.5208,38.8577
1.7063007,-120.1582,38.90858
0.80005074,-119.795,38.9581
1.7961445,-120.223,39.19109
0.9729023,-119.8581,39.24089
1.3654804,-120.2885,39.4738
0.9709492,-119.9218,39.5239
2.4035358,-120.4549,38.57567
2.5646687,-120.094,38.62627
3.0578327,-120.5208,38.8577
2.5675983,-120.1582,38.90858
2.7277546,-119.795,38.9581
2.8244343,-120.223,39.19109
3.5519733,-119.8581,39.24089
2.539278,-120.2885,39.4738
3.55295,-119.9218,39.5239
3.9458008,-120.4549,38.57567
3.099121,-120.094,38.62627
4.7211914,-120.5208,38.8577
3.099121,-120.1582,38.90858
4.460449,-119.795,38.9581
3.7817383,-120.223,39.19109
6.4663086,-119.8581,39.24089
4.063965,-120.2885,39.4738
6.4682617,-119.9218,39.5239
3.7443657,-120.4549,38.57567
3.5168266,-120.094,38.62627
4.7824516,-120.5208,38.8577
3.5197563,-120.1582,38.90858
6.107647,-119.795,38.9581
5.2941704,-120.223,39.19109
8.370342,-119.8581,39.24089
4.493389,-120.2885,39.4738
8.372295,-119.9218,39.5239
2.7635021,-120.4549,38.57567
2.114088,-120.094,38.62627
3.2010021,-120.5208,38.8577
2.1150646,-120.1582,38.90858
3.449049,-119.795,38.9581
2.97151,-120.223,39.19109
4.0457287,-119.8581,39.24089
1.5877209,-120.2885,39.4738
4.0457287,-119.9218,39.5239
1.4362049,-120.4549,38.57567
1.3258533,-120.094,38.62627
1.875658,-120.5208,38.8577
1.3268299,-120.1582,38.90858
2.6383533,-119.795,38.9581
1.8492908,-120.223,39.19109
3.0114002,-119.8581,39.24089
0.07390022,-120.2885,39.4738
3.0133533,-119.9218,39.5239
-1.7087154,-120.4549,38.57567
-1.4518795,-120.094,38.62627
-1.5837154,-120.5208,38.8577
-1.4538326,-120.1582,38.90858
0.3606205,-119.795,38.9581
-0.43527794,-120.223,39.19109
0.6233158,-119.8581,39.24089
0.023706436,-120.2885,39.4738
0.6213627,-119.9218,39.5239
-1.2461945,-120.4549,38.57567
-0.31943667,-120.094,38.62627
-1.3838898,-120.5208,38.8577
-0.32041323,-120.1582,38.90858
0.86708677,-119.795,38.9581
1.9237274,-120.223,39.19109
1.0682586,-119.8581,39.24089
1.120993,-120.2885,39.4738
1.0672821,-119.9218,39.5239
-2.6802807,-120.4549,38.57567
-0.9478588,-120.094,38.62627
-2.4566479,-120.5208,38.8577
-0.9478588,-120.1582,38.90858
-0.7847729,-119.795,38.9581
-1.802351,-120.223,39.19109
-1.3707104,-119.8581,39.24089
-1.9644604,-120.2885,39.4738
-1.3736401,-119.9218,39.5239
-1.1595104,-120.4549,38.57567
0.20181775,-120.094,38.62627
-0.43099475,-120.5208,38.8577
0.20181775,-120.1582,38.90858
1.1647084,-119.795,38.9581
-0.4319713,-120.223,39.19109
1.1774037,-119.8581,39.24089
-0.77767444,-120.2885,39.4738
1.1764271,-119.9218,39.5239
5.965169,-120.4549,38.57567
4.3186846,-120.094,38.62627
7.4466143,-120.5208,38.8577
4.3216143,-120.1582,38.90858
8.777669,-119.795,38.9581
8.562825,-120.223,39.19109
10.393879,-119.8581,39.24089
3.9856765,-120.2885,39.4738
10.400715,-119.9218,39.5239
7.190136,-120.4549,38.57567
3.4723625,-120.094,38.62627
7.306347,-120.5208,38.8577
3.4743156,-120.1582,38.90858
7.52705,-119.795,38.9581
7.268261,-120.223,39.19109
8.379589,-119.8581,39.24089
4.110058,-120.2885,39.4738
8.386425,-119.9218,39.5239
3.7360954,-120.4549,38.57567
1.2751579,-120.094,38.62627
3.2321892,-120.5208,38.8577
1.2741814,-120.1582,38.90858
2.5984,-119.795,38.9581
2.3650017,-120.223,39.19109
2.8044548,-119.8581,39.24089
0.67261887,-120.2885,39.4738
2.8034782,-119.9218,39.5239
1.0844917,-120.4549,38.57567
1.2573433,-120.094,38.62627
1.697773,-120.5208,38.8577
1.2592964,-120.1582,38.90858
2.1049995,-119.795,38.9581
2.3979683,-120.223,39.19109
2.9487495,-119.8581,39.24089
1.4458199,-120.2885,39.4738
2.9507027,-119.9218,39.5239
3.1777039,-120.4549,38.57567
1.1112976,-120.094,38.62627
3.5585632,-120.5208,38.8577
1.1142273,-120.1582,38.90858
2.954071,-119.795,38.9581
1.7538757,-120.223,39.19109
3.728485,-119.8581,39.24089
1.414032,-120.2885,39.4738
3.7314148,-119.9218,39.5239
-0.15481222,-120.4549,38.57567
-1.2397732,-120.094,38.62627
-0.13235128,-120.5208,38.8577
-1.23782,-120.1582,38.90858
-0.92532,-119.795,38.9581
-1.6430935,-120.223,39.19109
-1.2094997,-119.8581,39.24089
-1.534695,-120.2885,39.4738
-1.2104763,-119.9218,39.5239
0.6173955,-120.4549,38.57567
-0.968542,-120.094,38.62627
0.06954396,-120.5208,38.8577
-0.96951854,-120.1582,38.90858
-0.6140498,-119.795,38.9581
-1.5915889,-120.223,39.19109
-0.6609248,-119.8581,39.24089
-1.617956,-120.2885,39.4738
-0.66190135,-119.9218,39.5239
0.4266026,-120.4549,38.57567
-0.67886615,-120.094,38.62627
0.03890729,-120.5208,38.8577
-0.67886615,-120.1582,38.90858
0.67562604,-119.795,38.9581
0.23617291,-120.223,39.19109
0.6267979,-119.8581,39.24089
-0.12515521,-120.2885,39.4738
0.6238682,-119.9218,39.5239
0.81986046,-120.4549,38.57567
0.24173546,-120.094,38.62627
0.23978233,-120.5208,38.8577
0.24173546,-120.1582,38.90858
0.5171261,-119.795,38.9581
0.35404015,-120.223,39.19109
0.6782589,-119.8581,39.24089
-0.5688114,-120.2885,39.4738
0.67728233,-119.9218,39.5239
2.0871315,-120.4549,38.57567
1.579319,-120.094,38.62627
2.5744362,-120.5208,38.8577
1.5802956,-120.1582,38.90858
2.2638893,-119.795,38.9581
2.4191628,-120.223,39.19109
2.9093971,-119.8581,39.24089
0.112522125,-120.2885,39.4738
2.9113503,-119.9218,39.5239
3.4420369,-120.4549,38.57567
3.794576,-120.094,38.62627
4.768209,-120.5208,38.8577
3.796529,-120.1582,38.90858
6.7955523,-119.795,38.9581
5.4508257,-120.223,39.19109
9.448873,-119.8581,39.24089
3.2467244,-120.2885,39.4738
9.452779,-119.9218,39.5239
1.7654092,-120.4549,38.57567
1.6882608,-120.094,38.62627
3.0017374,-120.5208,38.8577
1.6902139,-120.1582,38.90858
3.749784,-119.795,38.9581
2.1726358,-120.223,39.19109
3.8484173,-119.8581,39.24089
0.3523233,-120.2885,39.4738
3.851347,-119.9218,39.5239
0.06486511,-120.4549,38.57567
-1.5005646,-120.094,38.62627
0.6674042,-120.5208,38.8577
-1.4986115,-120.1582,38.90858
-0.9136505,-119.795,38.9581
-2.124588,-120.223,39.19109
-1.1509552,-119.8581,39.24089
-2.227127,-120.2885,39.4738
-1.1509552,-119.9218,39.5239
-1.1782222,-120.4549,38.57567
-0.2114253,-120.094,38.62627
-0.7250972,-120.5208,38.8577
-0.2114253,-120.1582,38.90858
-0.7485347,-119.795,38.9581
-1.707519,-120.223,39.19109
-1.1069331,-119.8581,39.24089
-1.9125972,-120.2885,39.4738
-1.1069331,-119.9218,39.5239
2.1961787,-120.4549,38.57567
1.2996943,-120.094,38.62627
2.9852412,-120.5208,38.8577
1.3006709,-120.1582,38.90858
2.1297724,-119.795,38.9581
1.1034052,-120.223,39.19109
2.6004755,-119.8581,39.24089
0.033092737,-120.2885,39.4738
2.601452,-119.9218,39.5239
2.1539688,-120.4549,38.57567
1.7281877,-120.094,38.62627
2.7604141,-120.5208,38.8577
1.7291642,-120.1582,38.90858
2.2389297,-119.795,38.9581
1.4889299,-120.223,39.19109
2.570961,-119.8581,39.24089
0.051429868,-120.2885,39.4738
2.5719376,-119.9218,39.5239
2.9188175,-120.4549,38.57567
2.6004581,-120.094,38.62627
3.9227238,-120.5208,38.8577
2.6033878,-120.1582,38.90858
3.348505,-119.795,38.9581
2.6619816,-120.223,39.19109
4.900263,-119.8581,39.24089
1.620966,-120.2885,39.4738
4.9012394,-119.9218,39.5239
1.1703864,-120.4549,38.57567
3.1811285,-120.094,38.62627
2.9125738,-120.5208,38.8577
3.1840582,-120.1582,38.90858
4.2348394,-119.795,38.9581
3.723121,-120.223,39.19109
6.424293,-119.8581,39.24089
2.2934332,-120.2885,39.4738
6.4301524,-119.9218,39.5239
1.1801829,-120.4549,38.57567
2.4917064,-120.094,38.62627
2.3559642,-120.5208,38.8577
2.4936595,-120.1582,38.90858
4.0493236,-119.795,38.9581
1.9262767,-120.223,39.19109
5.0805736,-119.8581,39.24089
-0.7856374,-120.2885,39.4738
5.086433,-119.9218,39.5239
-2.9752579,-120.4549,38.57567
-0.9205704,-120.094,38.62627
-2.577797,-120.5208,38.8577
-0.9195938,-120.1582,38.90858
-0.17935944,-119.795,38.9581
-1.1735001,-120.223,39.19109
-0.36978912,-119.8581,39.24089
-1.7496719,-120.2885,39.4738
-0.37174225,-119.9218,39.5239
-1.909296,-120.4549,38.57567
1.9754696,-120.094,38.62627
-1.2774601,-120.5208,38.8577
1.9754696,-120.1582,38.90858
1.5487118,-119.795,38.9581
1.5028133,-120.223,39.19109
1.5975399,-119.8581,39.24089
-0.55773354,-120.2885,39.4738
1.6014462,-119.9218,39.5239
1.1359882,-120.4549,38.57567
2.1662617,-120.094,38.62627
2.5168476,-120.5208,38.8577
2.170168,-120.1582,38.90858
3.3410664,-119.795,38.9581
2.7580585,-120.223,39.19109
4.3781757,-119.8581,39.24089
1.1398945,-120.2885,39.4738
4.3791523,-119.9218,39.5239
8.31164,-120.4549,38.57567
3.24621,-120.094,38.62627
8.950312,-120.5208,38.8577
3.2471867,-120.1582,38.90858
7.601679,-119.795,38.9581
5.9844913,-120.223,39.19109
8.821405,-119.8581,39.24089
4.376093,-120.2885,39.4738
8.826288,-119.9218,39.5239
1.5446167,-120.4549,38.57567
-0.95147705,-120.094,38.62627
1.2731323,-120.5208,38.8577
-0.95147705,-120.1582,38.90858
0.9723511,-119.795,38.9581
-0.6243286,-120.223,39.19109
1.1119995,-119.8581,39.24089
-1.4163208,-120.2885,39.4738
1.1119995,-119.9218,39.5239
-0.7421417,-120.4549,38.57567
-1.1747589,-120.094,38.62627
-0.89253235,-120.5208,38.8577
-1.1757355,-120.1582,38.90858
-0.5399933,-119.795,38.9581
-1.4296417,-120.223,39.19109
-1.2118683,-119.8581,39.24089
-2.2313995,-120.2885,39.4738
-1.2177277,-119.9218,39.5239
-2.919899,-120.4549,38.57567
-1.8515396,-120.094,38.62627
-3.366188,-120.5208,38.8577
-1.8554459,-120.1582,38.90858
-1.1845474,-119.795,38.9581
-2.0722427,-120.223,39.19109
-1.647438,-119.8581,39.24089
-1.7851334,-120.2885,39.4738
-1.6513443,-119.9218,39.5239
1.3434795,-120.4549,38.57567
-2.622341,-120.094,38.62627
-0.24343455,-120.5208,38.8577
-2.622341,-120.1582,38.90858
-3.6721451,-119.795,38.9581
-5.182887,-120.223,39.19109
-5.0793715,-119.8581,39.24089
-3.5354264,-120.2885,39.4738
-5.0832777,-119.9218,39.5239
-0.4276371,-120.4549,38.57567
0.70126915,-120.094,38.62627
-0.60830116,-120.5208,38.8577
0.70126915,-120.1582,38.90858
-1.278223,-119.795,38.9581
0.65927696,-120.223,39.19109
-2.191309,-119.8581,39.24089
-0.9852543,-120.2885,39.4738
-2.1952152,-119.9218,39.5239
-1.9683183,-120.4549,38.57567
0.70843947,-120.094,38.62627
-2.038631,-120.5208,38.8577
0.70941603,-120.1582,38.90858
-2.0571856,-119.795,38.9581
-1.6333574,-120.223,39.19109
-2.9038653,-119.8581,39.24089
-1.9605058,-120.2885,39.4738
-2.9038653,-119.9218,39.5239
-0.40717316,-120.4549,38.57567
-0.6063919,-120.094,38.62627
-0.6171341,-120.5208,38.8577
-0.60541534,-120.1582,38.90858
-1.9227982,-119.795,38.9581
-2.9667435,-120.223,39.19109
-2.7753372,-119.8581,39.24089
-3.070259,-120.2885,39.4738
-2.7753372,-119.9218,39.5239
-2.5755868,-120.4549,38.57567
0.17148352,-120.094,38.62627
-2.713282,-120.5208,38.8577
0.17343664,-120.1582,38.90858
-1.9261727,-119.795,38.9581
-2.7035165,-120.223,39.19109
-2.798243,-119.8581,39.24089
-2.7474618,-120.2885,39.4738
-2.798243,-119.9218,39.5239
-3.7611945,-120.4549,38.57567
-1.0043585,-120.094,38.62627
-3.5404913,-120.5208,38.8577
-1.0053351,-120.1582,38.90858
-1.3256476,-119.795,38.9581
-1.4233038,-120.223,39.19109
-1.5834601,-119.8581,39.24089
-0.9447882,-120.2885,39.4738
-1.5893195,-119.9218,39.5239
-2.042688,-120.4549,38.57567
0.54715586,-120.094,38.62627
-2.2067504,-120.5208,38.8577
0.5481324,-120.1582,38.90858
-1.8698363,-119.795,38.9581
-2.107141,-120.223,39.19109
-2.7819457,-119.8581,39.24089
-2.167688,-120.2885,39.4738
-2.7819457,-119.9218,39.5239
1.3586689,-120.4549,38.57567
-0.20480764,-120.094,38.62627
1.8586689,-120.5208,38.8577
-0.20187795,-120.1582,38.90858
-0.010471702,-119.795,38.9581
-1.6403545,-120.223,39.19109
-0.429417,-119.8581,39.24089
-1.6149639,-120.2885,39.4738
-0.42648733,-119.9218,39.5239
0.6351762,-120.4549,38.57567
-0.86873007,-120.094,38.62627
0.43009806,-120.5208,38.8577
-0.86873007,-120.1582,38.90858
0.8793168,-119.795,38.9581
-0.29353476,-120.223,39.19109
1.1361527,-119.8581,39.24089
0.1634965,-120.2885,39.4738
1.1322465,-119.9218,39.5239
-0.6498331,-120.4549,38.57567
0.3091513,-120.094,38.62627
0.4624716,-120.5208,38.8577
0.31012785,-120.1582,38.90858
-0.2767862,-119.795,38.9581
-1.1137003,-120.223,39.19109
-0.562919,-119.8581,39.24089
-1.5101846,-120.2885,39.4738
-0.56194246,-119.9218,39.5239
-0.14952862,-120.4549,38.57567
1.0897292,-120.094,38.62627
1.1785964,-120.5208,38.8577
1.094612,-120.1582,38.90858
1.5028151,-119.795,38.9581
0.7293776,-120.223,39.19109
2.0672684,-119.8581,39.24089
-0.25499737,-120.2885,39.4738
2.0711746,-119.9218,39.5239
0.4257666,-120.4549,38.57567
0.9775244,-120.094,38.62627
1.4277197,-120.5208,38.8577
0.97850096,-120.1582,38.90858
1.2402197,-119.795,38.9581
0.565415,-120.223,39.19109
1.7773291,-119.8581,39.24089
-0.23438966,-120.2885,39.4738
1.7783056,-119.9218,39.5239
-1.8136038,-120.4549,38.57567
-1.0079397,-120.094,38.62627
-1.5841116,-120.5208,38.8577
-1.0059866,-120.1582,38.90858
-1.8096975,-119.795,38.9581
-2.2794242,-120.223,39.19109
-2.355596,-119.8581,39.24089
-2.3253226,-120.2885,39.4738
-2.3546195,-119.9218,39.5239
-2.4441607,-120.4549,38.57567
-0.09357476,-120.094,38.62627
-2.3377154,-120.5208,38.8577
-0.0925982,-120.1582,38.90858
-2.2263873,-119.795,38.9581
-2.1013873,-120.223,39.19109
-2.3152544,-119.8581,39.24089
-1.956856,-120.2885,39.4738
-2.3152544,-119.9218,39.5239
-3.5112119,-120.4549,38.57567
0.93117094,-120.094,38.62627
-2.5737119,-120.5208,38.8577
0.9341006,-120.1582,38.90858
-1.3285947,-119.795,38.9581
-1.3735166,-120.223,39.19109
-1.7533994,-119.8581,39.24089
-1.8110166,-120.2885,39.4738
-1.7514462,-119.9218,39.5239
-5.232291,-120.4549,38.57567
-1.0340487,-120.094,38.62627
-3.8846345,-120.5208,38.8577
-1.0330721,-120.1582,38.90858
-1.6502596,-119.795,38.9581
-2.048697,-120.223,39.19109
-2.1776035,-119.8581,39.24089
-2.2059236,-120.2885,39.4738
-2.1795566,-119.9218,39.5239
-2.5194433,-120.4549,38.57567
0.79696286,-120.094,38.62627
-1.779209,-120.5208,38.8577
0.798916,-120.1582,38.90858
0.90145504,-119.795,38.9581
0.2725488,-120.223,39.19109
1.0352441,-119.8581,39.24089
-0.52627933,-120.2885,39.4738
1.0371972,-119.9218,39.5239
0.570212,-120.4549,38.57567
1.6981417,-120.094,38.62627
1.811423,-120.5208,38.8577
1.7000948,-120.1582,38.90858
2.2948213,-119.795,38.9581
1.5379854,-120.223,39.19109
2.7616181,-119.8581,39.24089
0.41298544,-120.2885,39.4738
2.7635713,-119.9218,39.5239
-0.47038066,-120.4549,38.57567
1.33626,-120.094,38.62627
0.91438496,-120.5208,38.8577
1.3382131,-120.1582,38.90858
1.6136037,-119.795,38.9581
1.173174,-120.223,39.19109
1.6399709,-119.8581,39.24089
-0.12467754,-120.2885,39.4738
1.6409475,-119.9218,39.5239
-3.3676116,-120.4549,38.57567
-0.65179145,-120.094,38.62627
-2.8910494,-120.5208,38.8577
-0.65179145,-120.1582,38.90858
0.24371636,-119.795,38.9581
-0.5336274,-120.223,39.19109
0.5650054,-119.8581,39.24089
-0.62347114,-120.2885,39.4738
0.565982,-119.9218,39.5239
0.773553,-120.4549,38.57567
1.8077327,-120.094,38.62627
1.6807796,-120.5208,38.8577
1.8106624,-120.1582,38.90858
3.474725,-119.795,38.9581
3.1339047,-120.223,39.19109
4.159295,-119.8581,39.24089
1.9083186,-120.2885,39.4738
4.1602716,-119.9218,39.5239
0.6780243,-120.4549,38.57567
1.5530243,-120.094,38.62627
2.743454,-120.5208,38.8577
1.555954,-120.1582,38.90858
2.939743,-119.795,38.9581
1.7873993,-120.223,39.19109
3.3137665,-119.8581,39.24089
0.3625946,-120.2885,39.4738
3.3176727,-119.9218,39.5239
0.115377545,-120.4549,38.57567
0.31654942,-120.094,38.62627
1.8282682,-120.5208,38.8577
0.3194791,-120.1582,38.90858
1.755026,-119.795,38.9581
0.5977994,-120.223,39.19109
1.8741666,-119.8581,39.24089
-0.5184115,-120.2885,39.4738
1.8761197,-119.9218,39.5239
0.18342602,-120.4549,38.57567
1.4187776,-120.094,38.62627
2.7371368,-120.5208,38.8577
1.4207307,-120.1582,38.90858
2.9031525,-119.795,38.9581
2.084793,-120.223,39.19109
3.9138947,-119.8581,39.24089
1.1033479,-120.2885,39.4738
3.9187775,-119.9218,39.5239
-0.41134143,-120.4549,38.57567
1.6951039,-120.094,38.62627
1.3367054,-120.5208,38.8577
1.697057,-120.1582,38.90858
3.2605336,-119.795,38.9581
2.4304554,-120.223,39.19109
4.285924,-119.8581,39.24089
0.7331898,-120.2885,39.4738
4.287877,-119.9218,39.5239
