dlwrf,lon,lat
202.52344,-120.094,38.62627
307.97656,-120.5208,38.8577
212.25781,-120.1582,38.90858
215.0,-119.795,38.9581
265.09375,-120.223,39.19109
224.85938,-119.8581,39.24089
218.74219,-120.2885,39.4738
243.80469,-119.9218,39.5239
247.27344,-120.4549,38.57567
201.01562,-120.094,38.62627
255.69531,-120.5208,38.8577
211.5625,-120.1582,38.90858
204.11719,-119.795,38.9581
224.53906,-120.223,39.19109
206.25,-119.8581,39.24089
208.27344,-120.2885,39.4738
225.03906,-119.9218,39.5239
291.54688,-120.4549,38.57567
217.07031,-120.094,38.62627
292.40625,-120.5208,38.8577
226.14062,-120.1582,38.90858
210.47656,-119.795,38.9581
253.21875,-120.223,39.19109
215.70312,-119.8581,39.24089
219.57031,-120.2885,39.4738
225.63281,-119.9218,39.5239
277.59375,-120.4549,38.57567
233.92188,-120.094,38.62627
276.23438,-120.5208,38.8577
237.33594,-120.1582,38.90858
236.42969,-119.795,38.9581
245.53125,-120.223,39.19109
233.59375,-119.8581,39.24089
226.44531,-120.2885,39.4738
237.77344,-119.9218,39.5239
247.46094,-120.4549,38.57567
240.29688,-120.094,38.62627
249.86719,-120.5208,38.8577
230.72656,-120.1582,38.90858
242.28125,-119.795,38.9581
239.30469,-120.223,39.19109
234.14062,-119.8581,39.24089
234.42969,-120.2885,39.4738
249.1875,-119.9218,39.5239
257.90625,-120.4549,38.57567
220.24219,-120.094,38.62627
258.375,-120.5208,38.8577
226.26562,-120.1582,38.90858
224.375,-119.795,38.9581
233.50781,-120.223,39.19109
227.21875,-119.8581,39.24089
227.27344,-120.2885,39.4738
233.73438,-119.9218,39.5239
293.47656,-120.4549,38.57567
256.9375,-120.094,38.62627
294.5625,-120.5208,38.8577
263.0625,-120.1582,38.90858
265.46094,-119.795,38.9581
272.1172,-120.223,39.19109
270.4453,-119.8581,39.24089
266.59375,-120.2885,39.4738
276.5,-119.9218,39.5239
297.15625,-120.4549,38.57567
224.61719,-120.094,38.62627
300.28125,-120.5208,38.8577
240.30469,-120.1582,38.90858
235.23438,-119.795,38.9581
269.26562,-120.223,39.19109
236.92188,-119.8581,39.24089
229.82031,-120.2885,39.4738
242.375,-119.9218,39.5239
311.22656,-120.4549,38.57567
260.375,-120.094,38.62627
316.02344,-120.5208,38.8577
267.96875,-120.1582,38.90858
266.4375,-119.795,38.9581
286.59375,-120.223,39.19109
265.9297,-119.8581,39.24089
265.35156,-120.2885,39.4738
274.8047,-119.9218,39.5239
269.6875,-120.4549,38.57567
220.64844,-120.094,38.62627
279.54688,-120.5208,38.8577
233.05469,-120.1582,38.90858
228.65625,-119.795,38.9581
248.88281,-120.223,39.19109
235.49219,-119.8581,39.24089
236.66406,-120.2885,39.4738
252.0625,-119.9218,39.5239
301.33594,-120.4549,38.57567
248.60156,-120.094,38.62627
310.71094,-120.5208,38.8577
256.17188,-120.1582,38.90858
254.33594,-119.795,38.9581
269.03125,-120.223,39.19109
258.02344,-119.8581,39.24089
254.77344,-120.2885,39.4738
283.60156,-119.9218,39.5239
284.0625,-120.4549,38.57567
222.46875,-120.094,38.62627
295.3672,-120.5208,38.8577
229.38281,-120.1582,38.90858
228.86719,-119.795,38.9581
250.6875,-120.223,39.19109
228.07812,-119.8581,39.24089
230.30469,-120.2885,39.4738
258.91406,-119.9218,39.5239
322.39062,-120.4549,38.57567
259.02344,-120.094,38.62627
323.6953,-120.5208,38.8577
273.375,-120.1582,38.90858
270.8047,-119.795,38.9581
287.17188,-120.223,39.19109
278.0703,-119.8581,39.24089
277.1797,-120.2885,39.4738
290.02344,-119.9218,39.5239
276.1328,-120.4549,38.57567
215.85156,-120.094,38.62627
281.14062,-120.5208,38.8577
222.17188,-120.1582,38.90858
224.79688,-119.795,38.9581
234.92188,-120.223,39.19109
228.89844,-119.8581,39.24089
226.14844,-120.2885,39.4738
246.98438,-119.9218,39.5239
265.60938,-120.4549,38.57567
211.80469,-120.094,38.62627
282.76562,-120.5208,38.8577
229.34375,-120.1582,38.90858
228.65625,-119.795,38.9581
249.80469,-120.223,39.19109
236.22656,-119.8581,39.24089
236.60938,-120.2885,39.4738
261.0625,-119.9218,39.5239
242.14062,-120.4549,38.57567
184.64062,-120.094,38.62627
244.41406,-120.5208,38.8577
195.73438,-120.1582,38.90858
194.55469,-119.795,38.9581
211.40625,-120.223,39.19109
198.66406,-119.8581,39.24089
194.29688,-120.2885,39.4738
219.36719,-119.9218,39.5239
273.6875,-120.4549,38.57567
226.91406,-120.094,38.62627
277.53906,-120.5208,38.8577
236.65625,-120.1582,38.90858
246.17969,-119.795,38.9581
248.57812,-120.223,39.19109
248.69531,-119.8581,39.24089
239.39062,-120.2885,39.4738
276.8125,-119.9218,39.5239
262.78906,-120.4549,38.57567
209.33594,-120.094,38.62627
268.92188,-120.5208,38.8577
220.80469,-120.1582,38.90858
216.03125,-119.795,38.9581
237.78125,-120.223,39.19109
222.55469,-119.8581,39.24089
222.67188,-120.2885,39.4738
243.875,-119.9218,39.5239
239.96875,-120.4549,38.57567
201.40625,-120.094,38.62627
246.4375,-120.5208,38.8577
207.49219,-120.1582,38.90858
207.90625,-119.795,38.9581
216.44531,-120.223,39.19109
209.25,-119.8581,39.24089
208.10938,-120.2885,39.4738
224.49219,-119.9218,39.5239
253.94531,-120.4549,38.57567
199.71875,-120.094,38.62627
256.03906,-120.5208,38.8577
210.57031,-120.1582,38.90858
213.41406,-119.795,38.9581
225.02344,-120.223,39.19109
217.1875,-119.8581,39.24089
214.80469,-120.2885,39.4738
241.46875,-119.9218,39.5239
209.80469,-120.4549,38.57567
175.79688,-120.094,38.62627
198.8125,-120.5208,38.8577
162.26562,-120.1582,38.90858
191.3125,-119.795,38.9581
169.5625,-120.223,39.19109
183.63281,-119.8581,39.24089
158.25781,-120.2885,39.4738
187.8125,-119.9218,39.5239
195.83594,-120.4549,38.57567
147.46094,-120.094,38.62627
192.60938,-120.5208,38.8577
151.34375,-120.1582,38.90858
152.91406,-119.795,38.9581
165.33594,-120.223,39.19109
156.07812,-119.8581,39.24089
152.88281,-120.2885,39.4738
171.60156,-119.9218,39.5239
241.51562,-120.4549,38.57567
203.01562,-120.094,38.62627
244.01562,-120.5208,38.8577
223.98438,-120.1582,38.90858
227.97656,-119.795,38.9581
227.09375,-120.223,39.19109
234.77344,-119.8581,39.24089
230.05469,-120.2885,39.4738
253.51562,-119.9218,39.5239
253.85938,-120.4549,38.57567
205.09375,-120.094,38.62627
256.0,-120.5208,38.8577
213.28125,-120.1582,38.90858
217.03125,-119.795,38.9581
229.35156,-120.223,39.19109
222.48438,-119.8581,39.24089
216.89844,-120.2885,39.4738
239.35938,-119.9218,39.5239
236.125,-120.4549,38.57567
182.74219,-120.094,38.62627
234.4375,-120.5208,38.8577
190.52344,-120.1582,38.90858
193.32812,-119.795,38.9581
205.45312,-120.223,39.19109
197.32812,-119.8581,39.24089
194.57812,-120.2885,39.4738
216.38281,-119.9218,39.5239
235.03906,-120.4549,38.57567
182.97656,-120.094,38.62627
230.40625,-120.5208,38.8577
188.89062,-120.1582,38.90858
194.13281,-119.795,38.9581
200.375,-120.223,39.19109
194.42969,-119.8581,39.24089
189.03125,-120.2885,39.4738
210.08594,-119.9218,39.5239
218.35938,-120.4549,38.57567
160.23438,-120.094,38.62627
215.46094,-120.5208,38.8577
186.52344,-120.1582,38.90858
245.98438,-119.795,38.9581
192.07812,-120.223,39.19109
213.16406,-119.8581,39.24089
184.16406,-120.2885,39.4738
241.0625,-119.9218,39.5239
217.55469,-120.4549,38.57567
165.39844,-120.094,38.62627
215.375,-120.5208,38.8577
170.92969,-120.1582,38.90858
172.70312,-119.795,38.9581
186.5625,-120.223,39.19109
175.27344,-119.8581,39.24089
173.60156,-120.2885,39.4738
191.875,-119.9218,39.5239
233.39062,-120.4549,38.57567
176.76562,-120.094,38.62627
229.04688,-120.5208,38.8577
180.82031,-120.1582,38.90858
180.375,-119.795,38.9581
198.54688,-120.223,39.19109
183.71875,-119.8581,39.24089
183.58594,-120.2885,39.4738
199.65625,-119.9218,39.5239
241.60156,-120.4549,38.57567
181.78125,-120.094,38.62627
238.21094,-120.5208,38.8577
187.90625,-120.1582,38.90858
191.21875,-119.795,38.9581
204.22656,-120.223,39.19109
193.71875,-119.8581,39.24089
190.52344,-120.2885,39.4738
212.25,-119.9218,39.5239
232.13281,-120.4549,38.57567
165.66406,-120.094,38.62627
224.95312,-120.5208,38.8577
170.78125,-120.1582,38.90858
175.64062,-119.795,38.9581
186.74219,-120.223,39.19109
177.78906,-119.8581,39.24089
172.125,-120.2885,39.4738
196.83594,-119.9218,39.5239
241.1875,-120.4549,38.57567
180.41406,-120.094,38.62627
235.60938,-120.5208,38.8577
187.28906,-120.1582,38.90858
190.83594,-119.795,38.9581
202.6875,-120.223,39.19109
193.71875,-119.8581,39.24089
187.60938,-120.2885,39.4738
211.0,-119.9218,39.5239
260.52344,-120.4549,38.57567
202.82031,-120.094,38.62627
257.5547,-120.5208,38.8577
210.92188,-120.1582,38.90858
212.04688,-119.795,38.9581
228.39062,-120.223,39.19109
217.66406,-119.8581,39.24089
217.69531,-120.2885,39.4738
234.82812,-119.9218,39.5239
291.125,-120.4549,38.57567
246.84375,-120.094,38.62627
294.25,-120.5208,38.8577
257.1797,-120.1582,38.90858
255.19531,-119.795,38.9581
277.28906,-120.223,39.19109
266.95312,-119.8581,39.24089
268.42188,-120.2885,39.4738
295.71875,-119.9218,39.5239
241.27344,-120.4549,38.57567
179.71875,-120.094,38.62627
236.28125,-120.5208,38.8577
186.35156,-120.1582,38.90858
194.9375,-119.795,38.9581
197.1875,-120.223,39.19109
192.84375,-119.8581,39.24089
182.65625,-120.2885,39.4738
208.78125,-119.9218,39.5239
234.57812,-120.4549,38.57567
184.05469,-120.094,38.62627
232.27344,-120.5208,38.8577
192.80469,-120.1582,38.90858
190.92969,-119.795,38.9581
202.61719,-120.223,39.19109
189.71094,-119.8581,39.24089
182.99219,-120.2885,39.4738
198.66406,-119.9218,39.5239
220.67969,-120.4549,38.57567
167.13281,-120.094,38.62627
218.89062,-120.5208,38.8577
182.0,-120.1582,38.90858
182.375,-119.795,38.9581
196.375,-120.223,39.19109
188.46875,-119.8581,39.24089
185.92969,-120.2885,39.4738
204.19531,-119.9218,39.5239
233.24219,-120.4549,38.57567
178.44531,-120.094,38.62627
232.89844,-120.5208,38.8577
186.42188,-120.1582,38.90858
185.72656,-119.795,38.9581
206.78125,-120.223,39.19109
191.35938,-119.8581,39.24089
195.03125,-120.2885,39.4738
211.98438,-119.9218,39.5239
247.77344,-120.4549,38.57567
189.02344,-120.094,38.62627
244.01562,-120.5208,38.8577
195.23438,-120.1582,38.90858
198.09375,-119.795,38.9581
212.85938,-120.223,39.19109
202.41406,-119.8581,39.24089
199.35938,-120.2885,39.4738
219.02344,-119.9218,39.5239
299.08594,-120.4549,38.57567
246.48438,-120.094,38.62627
278.5703,-120.5208,38.8577
237.13281,-120.1582,38.90858
250.03906,-119.795,38.9581
242.90625,-120.223,39.19109
242.0,-119.8581,39.24089
227.66406,-120.2885,39.4738
246.99219,-119.9218,39.5239
250.14062,-120.4549,38.57567
186.21094,-120.094,38.62627
247.03906,-120.5208,38.8577
194.82031,-120.1582,38.90858
200.20312,-119.795,38.9581
213.47656,-120.223,39.19109
203.86719,-119.8581,39.24089
198.95312,-120.2885,39.4738
226.11719,-119.9218,39.5239
241.58594,-120.4549,38.57567
184.83594,-120.094,38.62627
237.15625,-120.5208,38.8577
188.28906,-120.1582,38.90858
194.0625,-119.795,38.9581
203.46875,-120.223,39.19109
194.97656,-119.8581,39.24089
188.53906,-120.2885,39.4738
213.13281,-119.9218,39.5239
249.11719,-120.4549,38.57567
189.19531,-120.094,38.62627
243.54688,-120.5208,38.8577
193.0,-120.1582,38.90858
191.92969,-119.795,38.9581
210.05469,-120.223,39.19109
195.09375,-119.8581,39.24089
195.22656,-120.2885,39.4738
211.61719,-119.9218,39.5239
258.1328,-120.4549,38.57567
200.16406,-120.094,38.62627
256.54688,-120.5208,38.8577
206.42969,-120.1582,38.90858
205.02344,-119.795,38.9581
222.57031,-120.223,39.19109
207.82031,-119.8581,39.24089
208.58594,-120.2885,39.4738
225.40625,-119.9218,39.5239
248.26562,-120.4549,38.57567
184.10938,-120.094,38.62627
245.22656,-120.5208,38.8577
190.80469,-120.1582,38.90858
193.14844,-119.795,38.9581
211.28906,-120.223,39.19109
196.82031,-119.8581,39.24089
193.82812,-120.2885,39.4738
220.25781,-119.9218,39.5239
252.55469,-120.4549,38.57567
191.86719,-120.094,38.62627
248.44531,-120.5208,38.8577
199.15625,-120.1582,38.90858
201.17969,-119.795,38.9581
214.85938,-120.223,39.19109
206.99219,-119.8581,39.24089
199.75,-120.2885,39.4738
224.73438,-119.9218,39.5239
275.35938,-120.4549,38.57567
199.83594,-120.094,38.62627
269.52344,-120.5208,38.8577
209.78125,-120.1582,38.90858
211.34375,-119.795,38.9581
229.89062,-120.223,39.19109
213.4375,-119.8581,39.24089
206.125,-120.2885,39.4738
235.00781,-119.9218,39.5239
284.6953,-120.4549,38.57567
234.5,-120.094,38.62627
287.01562,-120.5208,38.8577
246.25,-120.1582,38.90858
257.26562,-119.795,38.9581
261.72656,-120.223,39.19109
258.67188,-119.8581,39.24089
252.67969,-120.2885,39.4738
278.82812,-119.9218,39.5239
218.39062,-120.4549,38.57567
165.30469,-120.094,38.62627
214.72656,-120.5208,38.8577
171.32031,-120.1582,38.90858
179.6875,-119.795,38.9581
186.67188,-120.223,39.19109
176.63281,-119.8581,39.24089
172.60156,-120.2885,39.4738
194.70312,-119.9218,39.5239
254.67188,-120.4549,38.57567
194.16406,-120.094,38.62627
252.04688,-120.5208,38.8577
