apcp,lon,lat
11.97965,-120.2885,39.4738
12.018712,-119.9218,39.5239
0.0078125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0390625,-120.1582,38.90858
0.015625,-119.795,38.9581
0.0390625,-120.223,39.19109
0.0546875,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0078125,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0234375,-120.223,39.19109
0.0546875,-119.8581,39.24089
0.046875,-120.2885,39.4738
0.03125,-119.9218,39.5239
0.0,-120.4549,38.57567
0.015625,-120.094,38.62627
0.0,-120.5208,38.8577
0.0078125,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0007663227,-120.4549,38.57567
0.0007663227,-120.094,38.62627
0.008578823,-120.5208,38.8577
0.016391322,-120.1582,38.90858
0.016391322,-119.795,38.9581
0.016391322,-120.223,39.19109
0.016391322,-119.8581,39.24089
0.016391322,-120.2885,39.4738
0.016391322,-119.9218,39.5239
0.0234375,-120.4549,38.57567
0.6953125,-120.094,38.62627
0.03125,-120.5208,38.8577
0.140625,-120.1582,38.90858
0.5234375,-119.795,38.9581
0.03125,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0390625,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0078125,-120.223,39.19109
0.03125,-119.8581,39.24089
0.0234375,-120.2885,39.4738
0.0078125,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0078125,-120.1582,38.90858
0.0,-119.795,38.9581
0.015625,-120.223,39.19109
0.0078125,-119.8581,39.24089
0.03125,-120.2885,39.4738
0.0234375,-119.9218,39.5239
10.539671,-120.4549,38.57567
5.3052955,-120.094,38.62627
7.4771705,-120.5208,38.8577
3.4459205,-120.1582,38.90858
0.734983,-119.795,38.9581
3.250608,-120.223,39.19109
0.125608,-119.8581,39.24089
1.8521705,-120.2885,39.4738
0.1646705,-119.9218,39.5239
21.679688,-120.4549,38.57567
23.054688,-120.094,38.62627
24.273438,-120.5208,38.8577
19.59375,-120.1582,38.90858
9.8359375,-119.795,38.9581
23.429688,-120.223,39.19109
9.4765625,-119.8581,39.24089
21.914062,-120.2885,39.4738
9.2109375,-119.9218,39.5239
24.882812,-120.4549,38.57567
21.898438,-120.094,38.62627
33.21875,-120.5208,38.8577
21.070312,-120.1582,38.90858
10.7421875,-119.795,38.9581
35.023438,-120.223,39.19109
16.671875,-119.8581,39.24089
34.328125,-120.2885,39.4738
21.859375,-119.9218,39.5239
0.34375,-120.4549,38.57567
0.5,-120.094,38.62627
0.2265625,-120.5208,38.8577
2.5390625,-120.1582,38.90858
0.8828125,-119.795,38.9581
2.5625,-120.223,39.19109
1.6015625,-119.8581,39.24089
2.5,-120.2885,39.4738
1.21875,-119.9218,39.5239
15.0078125,-120.4549,38.57567
9.5078125,-120.094,38.62627
17.648438,-120.5208,38.8577
10.4609375,-120.1582,38.90858
2.9765625,-119.795,38.9581
14.25,-120.223,39.19109
3.4375,-119.8581,39.24089
9.53125,-120.2885,39.4738
2.796875,-119.9218,39.5239
5.625,-120.4549,38.57567
3.1328125,-120.094,38.62627
9.2421875,-120.5208,38.8577
3.359375,-120.1582,38.90858
0.8125,-119.795,38.9581
5.046875,-120.223,39.19109
0.328125,-119.8581,39.24089
3.6171875,-120.2885,39.4738
0.3359375,-119.9218,39.5239
0.017433167,-120.4549,38.57567
0.07993317,-120.094,38.62627
0.056495667,-120.5208,38.8577
0.025245667,-120.1582,38.90858
0.033058167,-119.795,38.9581
0.025245667,-120.223,39.19109
0.11899567,-119.8581,39.24089
0.048683167,-120.2885,39.4738
0.17368317,-119.9218,39.5239
0.8288657,-120.4549,38.57567
0.17261572,-120.094,38.62627
0.8757407,-120.5208,38.8577
0.2819907,-120.1582,38.90858
0.0007407181,-119.795,38.9581
0.0007407181,-120.223,39.19109
0.0007407181,-119.8581,39.24089
0.0007407181,-120.2885,39.4738
0.0007407181,-119.9218,39.5239
0.0078125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0078125,-120.5208,38.8577
0.0234375,-120.1582,38.90858
0.015625,-119.795,38.9581
0.0078125,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.46875,-120.4549,38.57567
0.2265625,-120.094,38.62627
0.4609375,-120.5208,38.8577
0.1328125,-120.1582,38.90858
0.0078125,-119.795,38.9581
0.0078125,-120.223,39.19109
0.0078125,-119.8581,39.24089
0.0078125,-120.2885,39.4738
0.0078125,-119.9218,39.5239
9.6171875,-120.4549,38.57567
8.890625,-120.094,38.62627
10.4453125,-120.5208,38.8577
6.65625,-120.1582,38.90858
4.1796875,-119.795,38.9581
7.609375,-120.223,39.19109
3.1796875,-119.8581,39.24089
7.09375,-120.2885,39.4738
1.875,-119.9218,39.5239
21.21875,-120.4549,38.57567
31.234375,-120.094,38.62627
33.71875,-120.5208,38.8577
29.171875,-120.1582,38.90858
17.3125,-119.795,38.9581
41.570312,-120.223,39.19109
21.65625,-119.8581,39.24089
43.375,-120.2885,39.4738
23.328125,-119.9218,39.5239
67.19531,-120.4549,38.57567
56.664062,-120.094,38.62627
73.484375,-120.5208,38.8577
56.375,-120.1582,38.90858
30.914062,-119.795,38.9581
64.171875,-120.223,39.19109
38.640625,-119.8581,39.24089
58.070312,-120.2885,39.4738
39.890625,-119.9218,39.5239
7.5703125,-120.4549,38.57567
8.375,-120.094,38.62627
9.640625,-120.5208,38.8577
5.9609375,-120.1582,38.90858
2.8828125,-119.795,38.9581
8.6953125,-120.223,39.19109
2.6015625,-119.8581,39.24089
8.8671875,-120.2885,39.4738
4.1328125,-119.9218,39.5239
0.7431391,-120.4549,38.57567
0.8368891,-120.094,38.62627
2.7353265,-120.5208,38.8577
1.133764,-120.1582,38.90858
0.5322016,-119.795,38.9581
2.555639,-120.223,39.19109
0.8603266,-119.8581,39.24089
1.8290765,-120.2885,39.4738
0.6103266,-119.9218,39.5239
18.470839,-120.4549,38.57567
19.095839,-120.094,38.62627
29.548964,-120.5208,38.8577
36.830215,-120.1582,38.90858
24.439589,-119.795,38.9581
36.87709,-120.223,39.19109
21.423964,-119.8581,39.24089
30.713026,-120.2885,39.4738
19.470839,-119.9218,39.5239
19.179688,-120.4549,38.57567
23.679688,-120.094,38.62627
18.5,-120.5208,38.8577
11.953125,-120.1582,38.90858
10.3359375,-119.795,38.9581
13.125,-120.223,39.19109
6.4921875,-119.8581,39.24089
12.328125,-120.2885,39.4738
8.0234375,-119.9218,39.5239
1.7109375,-120.4549,38.57567
1.640625,-120.094,38.62627
1.265625,-120.5208,38.8577
4.3125,-120.1582,38.90858
2.90625,-119.795,38.9581
1.75,-120.223,39.19109
1.84375,-119.8581,39.24089
0.34375,-120.2885,39.4738
0.1171875,-119.9218,39.5239
0.2578125,-120.4549,38.57567
0.7734375,-120.094,38.62627
0.1484375,-120.5208,38.8577
0.484375,-120.1582,38.90858
0.3515625,-119.795,38.9581
0.171875,-120.223,39.19109
0.15625,-119.8581,39.24089
0.046875,-120.2885,39.4738
0.0390625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.046875,-120.5208,38.8577
0.0546875,-120.1582,38.90858
0.015625,-119.795,38.9581
0.3828125,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.4453125,-120.2885,39.4738
0.078125,-119.9218,39.5239
0.0234375,-120.4549,38.57567
0.0078125,-120.094,38.62627
0.015625,-120.5208,38.8577
0.015625,-120.1582,38.90858
0.0,-119.795,38.9581
0.0078125,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.00240482,-120.4549,38.57567
0.00240482,-120.094,38.62627
0.00240482,-120.5208,38.8577
0.00240482,-120.1582,38.90858
0.00240482,-119.795,38.9581
0.00240482,-120.223,39.19109
0.00240482,-119.8581,39.24089
0.00240482,-120.2885,39.4738
0.00240482,-119.9218,39.5239
0.03125,-120.4549,38.57567
0.0234375,-120.094,38.62627
0.0546875,-120.5208,38.8577
0.046875,-120.1582,38.90858
0.015625,-119.795,38.9581
0.03125,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.0234375,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.0625,-120.4549,38.57567
0.078125,-120.094,38.62627
0.109375,-120.5208,38.8577
0.09375,-120.1582,38.90858
0.046875,-119.795,38.9581
0.046875,-120.223,39.19109
0.03125,-119.8581,39.24089
0.234375,-120.2885,39.4738
0.0234375,-119.9218,39.5239
0.0234375,-120.4549,38.57567
0.0546875,-120.094,38.62627
0.0390625,-120.5208,38.8577
0.0546875,-120.1582,38.90858
0.046875,-119.795,38.9581
0.1171875,-120.223,39.19109
0.0546875,-119.8581,39.24089
0.046875,-120.2885,39.4738
0.03125,-119.9218,39.5239
0.015625,-120.4549,38.57567
0.0,-120.094,38.62627
0.015625,-120.5208,38.8577
0.0078125,-120.1582,38.90858
0.0,-119.795,38.9581
0.015625,-120.223,39.19109
0.03125,-119.8581,39.24089
0.0390625,-120.2885,39.4738
0.0078125,-119.9218,39.5239
0.21875,-120.4549,38.57567
0.53125,-120.094,38.62627
0.0234375,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.078125,-120.4549,38.57567
0.4921875,-120.094,38.62627
0.15625,-120.5208,38.8577
3.8046875,-120.1582,38.90858
3.09375,-119.795,38.9581
2.9765625,-120.223,39.19109
4.4609375,-119.8581,39.24089
1.5078125,-120.2885,39.4738
0.7578125,-119.9218,39.5239
43.273438,-120.4549,38.57567
40.75,-120.094,38.62627
45.484375,-120.5208,38.8577
29.539062,-120.1582,38.90858
17.335938,-119.795,38.9581
34.25,-120.223,39.19109
19.84375,-119.8581,39.24089
31.1875,-120.2885,39.4738
18.703125,-119.9218,39.5239
31.070312,-120.4549,38.57567
31.867188,-120.094,38.62627
31.890625,-120.5208,38.8577
24.234375,-120.1582,38.90858
15.0390625,-119.795,38.9581
25.453125,-120.223,39.19109
14.78125,-119.8581,39.24089
20.921875,-120.2885,39.4738
12.0859375,-119.9218,39.5239
42.117188,-120.4549,38.57567
25.046875,-120.094,38.62627
34.421875,-120.5208,38.8577
28.03125,-120.1582,38.90858
15.8046875,-119.795,38.9581
27.976562,-120.223,39.19109
17.5,-119.8581,39.24089
21.382812,-120.2885,39.4738
12.1875,-119.9218,39.5239
17.429688,-120.4549,38.57567
18.140625,-120.094,38.62627
22.367188,-120.5208,38.8577
16.546875,-120.1582,38.90858
6.4375,-119.795,38.9581
15.8828125,-120.223,39.19109
8.96875,-119.8581,39.24089
13.21875,-120.2885,39.4738
5.5390625,-119.9218,39.5239
3.5594125,-120.4549,38.57567
0.6453499,-120.094,38.62627
1.3719125,-120.5208,38.8577
0.6219124,-120.1582,38.90858
0.6844125,-119.795,38.9581
0.9031624,-120.223,39.19109
1.5516,-119.8581,39.24089
0.8094124,-120.2885,39.4738
0.7312874,-119.9218,39.5239
0.1875,-120.4549,38.57567
0.6640625,-120.094,38.62627
0.09375,-120.5208,38.8577
0.203125,-120.1582,38.90858
0.234375,-119.795,38.9581
0.2265625,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.0703125,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.9921875,-120.4549,38.57567
3.1640625,-120.094,38.62627
0.859375,-120.5208,38.8577
0.8203125,-120.1582,38.90858
0.515625,-119.795,38.9581
0.40625,-120.223,39.19109
0.3359375,-119.8581,39.24089
0.4453125,-120.2885,39.4738
0.2734375,-119.9218,39.5239
13.03125,-120.4549,38.57567
9.8671875,-120.094,38.62627
15.3828125,-120.5208,38.8577
15.53125,-120.1582,38.90858
6.4296875,-119.795,38.9581
16.671875,-120.223,39.19109
5.5,-119.8581,39.24089
13.421875,-120.2885,39.4738
3.8359375,-119.9218,39.5239
38.195312,-120.4549,38.57567
31.382812,-120.094,38.62627
38.75,-120.5208,38.8577
36.476562,-120.1582,38.90858
23.078125,-119.795,38.9581
37.0625,-120.223,39.19109
24.328125,-119.8581,39.24089
31.734375,-120.2885,39.4738
16.882812,-119.9218,39.5239
1.2979896,-120.4549,38.57567
0.26673955,-120.094,38.62627
0.34486455,-120.5208,38.8577
0.16517705,-120.1582,38.90858
0.024552047,-119.795,38.9581
0.08705205,-120.223,39.19109
0.08705205,-119.8581,39.24089
0.14173955,-120.2885,39.4738
0.06361455,-119.9218,39.5239
0.40983343,-120.4549,38.57567
0.59733343,-120.094,38.62627
0.75358343,-120.5208,38.8577
0.85514593,-120.1582,38.90858
0.34733343,-119.795,38.9581
0.30045843,-120.223,39.19109
0.19889593,-119.8581,39.24089
0.15983343,-120.2885,39.4738
0.18327093,-119.9218,39.5239
40.867188,-120.4549,38.57567
45.421875,-120.094,38.62627
50.953125,-120.5208,38.8577
45.867188,-120.1582,38.90858
30.71875,-119.795,38.9581
46.671875,-120.223,39.19109
31.445312,-119.8581,39.24089
41.03125,-120.2885,39.4738
29.265625,-119.9218,39.5239
61.59637,-120.4549,38.57567
66.08856,-120.094,38.62627
67.66669,-120.5208,38.8577
61.854183,-120.1582,38.90858
39.080746,-119.795,38.9581
75.85419,-120.223,39.19109
44.947933,-119.8581,39.24089
74.58075,-120.2885,39.4738
41.63543,-119.9218,39.5239
40.765625,-120.4549,38.57567
25.804688,-120.094,38.62627
40.476562,-120.5208,38.8577
34.320312,-120.1582,38.90858
14.609375,-119.795,38.9581
28.640625,-120.223,39.19109
13.8359375,-119.8581,39.24089
36.539062,-120.2885,39.4738
12.96875,-119.9218,39.5239
21.636162,-120.4549,38.57567
19.276787,-120.094,38.62627
24.081474,-120.5208,38.8577
20.089287,-120.1582,38.90858
13.151786,-119.795,38.9581
18.862724,-120.223,39.19109
9.159598,-119.8581,39.24089
12.800223,-120.2885,39.4738
5.8158484,-119.9218,39.5239
14.6171875,-120.4549,38.57567
15.7109375,-120.094,38.62627
17.992188,-120.5208,38.8577
18.726562,-120.1582,38.90858
13.0546875,-119.795,38.9581
17.40625,-120.223,39.19109
16.171875,-119.8581,39.24089
12.1796875,-120.2885,39.4738
7.5390625,-119.9218,39.5239
1.0546875,-120.4549,38.57567
1.5390625,-120.094,38.62627
1.3359375,-120.5208,38.8577
2.8515625,-120.1582,38.90858
4.359375,-119.795,38.9581
1.8359375,-120.223,39.19109
3.5546875,-119.8581,39.24089
2.7734375,-120.2885,39.4738
1.953125,-119.9218,39.5239
0.0078125,-120.4549,38.57567
0.0546875,-120.094,38.62627
0.0078125,-120.5208,38.8577
0.0234375,-120.1582,38.90858
0.03125,-119.795,38.9581
0.0234375,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.3203125,-120.2885,39.4738
0.0078125,-119.9218,39.5239
1.6959033,-120.4549,38.57567
1.0240283,-120.094,38.62627
2.4068408,-120.5208,38.8577
1.2349658,-120.1582,38.90858
0.46152824,-119.795,38.9581
2.4302783,-120.223,39.19109
0.62559074,-119.8581,39.24089
2.7740283,-120.2885,39.4738
1.3521533,-119.9218,39.5239
0.90957874,-120.4549,38.57567
0.57364124,-120.094,38.62627
2.9095788,-120.5208,38.8577
1.4486413,-120.1582,38.90858
1.4330163,-119.795,38.9581
1.4252038,-120.223,39.19109
1.0658288,-119.8581,39.24089
0.94082874,-120.2885,39.4738
2.5111413,-119.9218,39.5239
0.53194803,-120.4549,38.57567
1.7194481,-120.094,38.62627
0.03194805,-120.5208,38.8577
0.09444805,-120.1582,38.90858
0.03976055,-119.795,38.9581
0.16476054,-120.223,39.19109
0.03194805,-119.8581,39.24089
0.063198045,-120.2885,39.4738
0.36788556,-119.9218,39.5239
0.1569967,-120.4549,38.57567
0.1179342,-120.094,38.62627
0.2194967,-120.5208,38.8577
0.5554342,-120.1582,38.90858
0.2273092,-119.795,38.9581
0.5632467,-120.223,39.19109
1.1023092,-119.8581,39.24089
0.9851217,-120.2885,39.4738
0.5632467,-119.9218,39.5239
0.078125,-120.4549,38.57567
0.0546875,-120.094,38.62627
0.125,-120.5208,38.8577
0.1875,-120.1582,38.90858
0.0546875,-119.795,38.9581
0.1015625,-120.223,39.19109
0.03125,-119.8581,39.24089
0.25,-120.2885,39.4738
0.078125,-119.9218,39.5239
0.75851345,-120.4549,38.57567
0.50070095,-120.094,38.62627
1.9772635,-120.5208,38.8577
0.91476345,-120.1582,38.90858
0.38351342,-119.795,38.9581
1.719451,-120.223,39.19109
0.75851345,-119.8581,39.24089
